model,ell_over_ell_ext,omega_M,strict_controls,delta_Rgg_real,delta_Rgg_imag,delta_Rgg_abs
fan_wang,0.9,0.5125000000000001,1,0.19324056766530284,-1.251416310436785,1.2662482770052736
fan_wang,0.9,0.525,1,0.23347837756589107,-1.0581580882666815,1.0836100278951828
fan_wang,0.9,0.5375,1,0.2175942912572464,-0.9230912466176218,0.9483905973647242
fan_wang,0.9,0.55,1,0.18070679282419616,-0.8310387623989515,0.8504589170456077
fan_wang,0.9,0.5625,1,0.13684512578055374,-0.768185243525796,0.7802788968187478
fan_wang,0.9,0.5750000000000001,1,0.09143963269548569,-0.7250681026700988,0.7308111657173161
fan_wang,0.9,0.5875,1,0.04639826873798979,-0.6955137597116406,0.6970596741241775
fan_wang,0.9,0.6,1,0.0021063278893299064,-0.6755151161130113,0.6755183999820823
fan_wang,0.9,0.6125,1,-0.04174183184400171,-0.662443728604488,0.6637575416468798
fan_wang,0.9,0.625,1,-0.08586970775788477,-0.6545794843792463,0.660187782438167
fan_wang,0.9,0.6375,1,-0.13133460546900752,-0.6508878147285508,0.6640058177123211
fan_wang,0.9,0.65,1,-0.17954920121700818,-0.650908769556424,0.6752185882683648
fan_wang,0.9,0.6625,1,-0.23245376484474545,-0.6548270500792006,0.6948620138602513
fan_wang,0.9,0.675,1,-0.29276302012251265,-0.6637937907187449,0.7254876860071545
fan_wang,0.9,0.6875,1,-0.364350855569969,-0.6806957119068917,0.7720739589980992
fan_wang,0.9,0.7000000000000001,1,-0.45269189120195474,-0.7120916064384064,0.8438035341950357
fan_wang,0.9,0.7125,1,-0.5643673749596416,-0.7729343722089907,0.9570465389211453
fan_wang,0.9,0.725,1,-0.7004688597992919,-0.8974679113260204,1.1384661942316996
fan_wang,0.9,0.7375,1,-0.8205535804185249,-1.153237474688033,1.4153673909492517
fan_wang,0.9,0.75,1,-0.7421857763389954,-1.5676758223894747,1.7344875931249648
fan_wang,0.9,0.7625000000000001,1,-0.3043445806609677,-1.8190618489435706,1.8443458553264085
fan_wang,0.9,0.775,1,0.0884555360079794,-1.668637228410325,1.6709801261198023
fan_wang,0.9,0.7875,1,0.2254804040723658,-1.4324296097758478,1.4500675844881248
fan_wang,0.9,0.8,1,0.2381480614436121,-1.2642806729301421,1.2865147177992342
fan_wang,0.97,0.1,1,0.3424648628930264,-4.028321454185857e-09,0.34246486289302647
fan_wang,0.97,0.1125,1,0.35631293345699144,-1.0566961083924298e-08,0.3563129334569916
fan_wang,0.97,0.125,1,0.36623422903104197,-2.5878451936911517e-08,0.3662342290310429
fan_wang,0.97,0.1375,1,0.37260188171897296,-5.99260137068569e-08,0.37260188171897773
fan_wang,0.97,0.15000000000000002,1,0.375431251155598,-1.32432503185953e-07,0.37543125115562137
fan_wang,0.97,0.1625,1,0.37493463455238296,-2.813843274496186e-07,0.37493463455248854
fan_wang,0.97,0.17500000000000002,1,0.3712589121558736,-5.780236314034681e-07,0.37125891215632356
fan_wang,0.97,0.1875,1,0.36441733842270996,-1.153258986086314e-06,0.3644173384245348
fan_wang,0.97,0.2,1,0.35456395232817517,-2.2436544696580185e-06,0.354563952335274
fan_wang,0.97,0.21250000000000002,1,0.3417356088191221,-4.269726490369052e-06,0.3417356088457956
fan_wang,0.97,0.225,1,0.3259447155723432,-7.970893511011212e-06,0.3259447156698063
fan_wang,0.97,0.23750000000000002,1,0.3072614976462744,-1.4634640756794326e-05,0.3072614979947931
fan_wang,0.97,0.25,1,0.28564189461169587,-2.648360028906227e-05,0.28564189583942384
fan_wang,0.97,0.2625,1,0.26104818532650975,-4.733984285110182e-05,0.26104818961893705
fan_wang,0.97,0.275,1,0.2334246005646412,-8.37505901420954e-05,0.2334246155891097
fan_wang,0.97,0.2875,1,0.20260554412171294,-0.00014691715936802907,0.2026055973893789
fan_wang,0.97,0.30000000000000004,1,0.16840034431976225,-0.00025605167123288197,0.16840053898213278
fan_wang,0.97,0.3125,1,0.13051688939569783,-0.0004442044277073176,0.13051764530170784
fan_wang,0.97,0.325,1,0.08850545529379339,-0.000768628885613673,0.08850879282379498
fan_wang,0.97,0.3375,1,0.041770134796177194,-0.0013295563938939825,0.0417912895361624
fan_wang,0.97,0.35,1,-0.010561474273477867,-0.0023047086023286756,0.010810014827509842
fan_wang,0.97,0.36250000000000004,1,-0.06975250251722098,-0.004015079163713242,0.06986796453386777
fan_wang,0.97,0.375,1,-0.137613783293828,-0.0070541196921452,0.13779446272282414
fan_wang,0.97,0.38750000000000007,1,-0.21684498905022687,-0.012550977785261708,0.2172079103521765
fan_wang,0.97,0.4,1,-0.3115087672785666,-0.022735206809808672,0.31233732040871603
fan_wang,0.97,0.4125,1,-0.4277529185032676,-0.0422092669150822,0.42983041016378976
fan_wang,0.97,0.42500000000000004,1,-0.5747343926042243,-0.08097251053496057,0.5804103457938021
fan_wang,0.97,0.4375,1,-0.7644021069099485,-0.16189882623849483,0.7813589514338276
fan_wang,0.97,0.45000000000000007,1,-1.0023135360030737,-0.33838515630053645,1.0578926875914794
fan_wang,0.97,0.4625,1,-1.2335199268686683,-0.7189869035477685,1.4277652389154503
fan_wang,0.97,0.475,1,-1.1853842180260035,-1.3653675897046698,1.8081383794834562
fan_wang,0.97,0.48750000000000004,1,-0.5782454494328457,-1.821823970872273,1.9113896464704967
fan_wang,0.97,0.5,1,0.03391392833422524,-1.674807803795389,1.6751511377153387
fan_wang,0.97,0.5125000000000001,1,0.2817379477820046,-1.3456470837978316,1.3748244780167482
fan_wang,0.97,0.525,1,0.325115965552007,-1.0912295753991281,1.138631800575838
fan_wang,0.97,0.5375,1,0.29624243448920773,-0.9242104590110248,0.9705279761745468
fan_wang,0.97,0.55,1,0.24610357609572847,-0.8163474665873758,0.8526371774504866
fan_wang,0.97,0.5625,1,0.19189551695087506,-0.7457881719300794,0.7700804417829694
fan_wang,0.97,0.5750000000000001,1,0.13914490404031182,-0.6990443473614527,0.7127582366401576
fan_wang,0.97,0.5875,1,0.08932142266374335,-0.6679393596016865,0.673885231068159
fan_wang,0.97,0.6,1,0.042431926436287626,-0.6474137028927001,0.648802721229136
fan_wang,0.97,0.6125,1,-0.0020346717652383606,-0.6342252590804881,0.6342285228093297
fan_wang,0.97,0.625,1,-0.04481871693485732,-0.6262250654032062,0.6278268470899734
fan_wang,0.97,0.6375,1,-0.08678920261760115,-0.6219796471520517,0.6280056107730166
fan_wang,0.97,0.65,1,-0.12892259203197437,-0.6205251746636985,0.6337764015231684
fan_wang,0.97,0.6625,1,-0.17238558977655669,-0.6212479344230057,0.6447214806313363
fan_wang,0.97,0.675,1,-0.21862962406388586,-0.6238498881855451,0.661050372897129
fan_wang,0.97,0.6875,1,-0.26957280829482805,-0.628353326890879,0.6837378169933238
fan_wang,0.97,0.7000000000000001,1,-0.32795638833786467,-0.635252373303888,0.7149132607805219
fan_wang,0.97,0.7125,1,-0.39793800953746505,-0.6458972751998396,0.7586421749054142
fan_wang,0.97,0.725,1,-0.486269300374378,-0.6634747197868883,0.8225913543691528
fan_wang,0.97,0.7375,1,-0.6046486204070693,-0.6958286836542351,0.921833776315534
fan_wang,0.97,0.75,1,-0.7741099921593158,-0.7643868017418183,1.0879032413951075
fan_wang,0.97,0.7625000000000001,1,-1.0281408023311693,-0.9370537628970377,1.3910942685446153
fan_wang,0.97,0.775,1,-1.3394111993479174,-1.45005030682609,1.9739980378067918
fan_wang,0.97,0.7875,1,-0.9081619717426237,-2.5599712144674163,2.716286212058889
fan_wang,0.97,0.8,1,0.42303895941209496,-2.333845018280969,2.371875740955956
hayward,0.6,0.1,0,0.32396084335677383,-5.137110739295014e-07,0.3239608433571811
hayward,0.6,0.1125,0,0.33266126936178236,-1.2534621551818503e-06,0.3326612693641439
hayward,0.6,0.125,0,0.3365230625227713,-2.853881575615169e-06,0.33652306253487246
hayward,0.6,0.1375,0,0.33575649395032814,-6.145899788770337e-06,0.33575649400657737
hayward,0.6,0.15000000000000002,0,0.33053377218480123,-1.2644048434463928e-05,0.33053377242664034
hayward,0.6,0.1625,0,0.3209989484754799,-2.503900064204298e-05,0.3209989494520431
hayward,0.6,0.17500000000000002,0,0.3072708248819956,-4.801036554492877e-05,0.3072708286327506
hayward,0.6,0.1875,0,0.2894409857440329,-8.955447736377908e-05,0.2894409995983324
hayward,0.6,0.2,0,0.2675680786680825,-0.00016313749867034877,0.26756812840092276
hayward,0.6,0.21250000000000002,0,0.24166884565747188,-0.00029116965903755454,0.24166902106224808
hayward,0.6,0.225,0,0.2117059246642052,-0.0005105963400007518,0.21170654039624887
hayward,0.6,0.23750000000000002,0,0.17757202175121786,-0.0008818904020181234,0.17757421163979908
hayward,0.6,0.25,0,0.1390696869227539,-0.0015035328129634079,0.13907781430448368
hayward,0.6,0.2625,0,0.09588568169661577,-0.002535395876325758,0.0959191961323405
hayward,0.6,0.275,0,0.047559007495143676,-0.0042366458490877695,0.04774733879467761
hayward,0.6,0.2875,0,-0.006557427194733019,-0.007027426159522926,0.009611689229358764
hayward,0.6,0.30000000000000004,0,-0.06733860020874156,-0.011589519508402507,0.06832864729019865
hayward,0.6,0.3125,0,-0.1359220596246477,-0.019030460751013945,0.1372478223106005
hayward,0.6,0.325,0,-0.2137064179311444,-0.03114860586838864,0.21596450799264486
hayward,0.6,0.3375,0,-0.30224240099381905,-0.05084986690153695,0.3064900943300004
hayward,0.6,0.35,0,-0.4028556278701882,-0.08276128454790438,0.4112688744929559
hayward,0.6,0.36250000000000004,0,-0.5156735170861807,-0.13399642183126403,0.5327984771821458
hayward,0.6,0.375,0,-0.6375097008552912,-0.2146744648873078,0.6726839856569018
hayward,0.6,0.38750000000000007,0,-0.7581260056986991,-0.33686120761133254,0.8295965969735105
hayward,0.6,0.4,0,-0.8559592187373029,-0.5091576013442275,0.9959456045126065
hayward,0.6,0.4125,0,-0.8990924949143759,-0.724919586948628,1.1549353756609617
hayward,0.6,0.42500000000000004,0,-0.8606608513844816,-0.9514838973141763,1.282988194783582
hayward,0.6,0.4375,0,-0.743499127467108,-1.1400210015030818,1.3610432896908313
hayward,0.6,0.45000000000000007,0,-0.5840432510881832,-1.257356796671443,1.3863811284338543
hayward,0.6,0.4625,0,-0.4254704363317527,-1.3041301831587582,1.3717800941907665
hayward,0.6,0.475,0,-0.2933878954851403,-1.3021183165963266,1.3347616145337904
hayward,0.6,0.48750000000000004,0,-0.19410239143403418,-1.2745524994298993,1.289247769888866
hayward,0.6,0.5,0,-0.1236944211031065,-1.2374073585068062,1.2435743969296023
hayward,0.6,0.5125000000000001,0,-0.07540748897218535,-1.1994149191443975,1.2017830243680645
hayward,0.6,0.525,0,-0.04298858428527941,-1.1645690019390504,1.165362166305466
hayward,0.6,0.5375,0,-0.02159519309370661,-1.1342834680852614,1.1344890208090526
hayward,0.6,0.55,0,-0.007744094662056486,-1.108720232945769,1.1087472777623653
hayward,0.6,0.5625,0,0.0009891600457573313,-1.0875004650635738,1.0875009149196544
hayward,0.6,0.5750000000000001,0,0.006267865040412213,-1.0700569430118998,1.0700752998832077
hayward,0.6,0.5875,0,0.00922576744758602,-1.0557977843029218,1.0558380918133026
hayward,0.6,0.6,0,0.010632258254165985,-1.0441762532227215,1.0442303829662418
hayward,0.6,0.6125,0,0.01100584863605164,-1.0347158083125727,1.034774339011236
hayward,0.6,0.625,0,0.010690750788646286,-1.0270152679219116,1.0270709092838433
hayward,0.6,0.6375,0,0.009908177729845757,-1.0207468882133341,1.0207949753908132
hayward,0.6,0.65,0,0.008791360278169957,-1.015654610442521,1.0156926581051424
hayward,0.6,0.6625,0,0.007413060514185318,-1.011557239279145,1.0115844017205051
hayward,0.6,0.675,0,0.005818079101050533,-1.0083577291106096,1.0083745137108195
hayward,0.6,0.6875,0,0.004078660792393218,-1.0060459636362638,1.0060542313527028
hayward,0.6,0.7000000000000001,0,0.0023744230865450633,-1.0046493655404596,1.004652171433398
hayward,0.6,0.7125,0,0.0010131520126475807,-1.0040828387933356,1.0040833499447563
hayward,0.6,0.725,0,0.0002521912296480078,-1.0040179607561341,1.004017992429081
hayward,0.6,0.7375,0,6.273270663648134e-05,-1.004031013390898,1.0040310153506944
hayward,0.6,0.75,0,0.00019266469134526787,-1.0038849542934247,1.0038849727814412
hayward,0.6,0.7625000000000001,0,0.00040691915810364687,-1.0035679224256335,1.003568004922887
hayward,0.6,0.775,0,0.0005874958584813593,-1.00315745844104,1.0031576304735317
hayward,0.6,0.7875,0,0.0007019983885856451,-1.0027255747119541,1.0027258204430343
hayward,0.6,0.8,0,0.000755297911491204,-1.0023153590733096,1.002315643651835
hayward,0.9,0.1,0,0.3239582830423552,-1.7188680173640947e-07,0.32395828304240076
hayward,0.9,0.1125,0,0.33265876453856186,-4.4393328363367957e-07,0.33265876453885806
hayward,0.9,0.125,0,0.3365218772080468,-1.0704188567467465e-06,0.33652187720974924
hayward,0.9,0.1375,0,0.3357589250285685,-2.440708739809283e-06,0.33575892503743954
hayward,0.9,0.15000000000000002,0,0.33054358136646816,-5.312339553587009e-06,0.33054358140915685
hayward,0.9,0.1625,0,0.3210218876658735,-1.1116459044391291e-05,0.3210218878583458
hayward,0.9,0.17500000000000002,0,0.30731525078771743,-2.2490272546693557e-05,0.30731525161067097
hayward,0.9,0.1875,0,0.28951854078345435,-4.41917659800839e-05,0.28951854415614364
hayward,0.9,0.2,0,0.2676943796541873,-8.465333876672698e-05,0.26769439303920417
hayward,0.9,0.21250000000000002,0,0.24186405702398628,-0.00015859834936349237,0.24186410902310104
hayward,0.9,0.225,0,0.2119949784688493,-0.00029142264270193285,0.211995178773397
hayward,0.9,0.23750000000000002,0,0.1779840469399333,-0.0005265088346811941,0.17798482569216223
hayward,0.9,0.25,0,0.1396358646077891,-0.0009374283907741532,0.1396390112280685
hayward,0.9,0.2625,0,0.09663414692844974,-0.0016483303791193782,0.09664820404760732
hayward,0.9,0.275,0,0.04850439302666798,-0.0028681298178460934,0.04858911721298809
hayward,0.9,0.2875,0,-0.005433957330421402,-0.004948114940910742,0.007349267564683204
hayward,0.9,0.30000000000000004,0,-0.06612589639873395,-0.008479515499525858,0.06666735601209033
hayward,0.9,0.3125,0,-0.1348438015816915,-0.014459328335409999,0.13561682418090235
hayward,0.9,0.325,0,-0.2132322970451188,-0.024571640804807005,0.21464337407657905
hayward,0.9,0.3375,0,-0.3032693291430284,-0.04165812355580245,0.3061171103630978
hayward,0.9,0.35,0,-0.406974331541625,-0.07047221714217267,0.4130307977895668
hayward,0.9,0.36250000000000004,0,-0.5254691424711578,-0.11876042119411157,0.5387224306928168
hayward,0.9,0.375,0,-0.656605142457975,-0.198359735791362,0.6859131853853493
hayward,0.9,0.38750000000000007,0,-0.7901073304210611,-0.32477306894471747,0.8542523865327307
hayward,0.9,0.4,0,-0.9007856396899765,-0.5111047614546074,1.0356847231919815
hayward,0.9,0.4125,0,-0.947572580343125,-0.7516315083208567,1.209480764344276
hayward,0.9,0.42500000000000004,0,-0.8945353758323453,-1.0041403019475763,1.3448015781560063
hayward,0.9,0.4375,0,-0.7483392152847071,-1.204072435534373,1.4176748608713523
hayward,0.9,0.45000000000000007,0,-0.561263171277048,-1.3133220862888926,1.4282266100889516
hayward,0.9,0.4625,0,-0.3873632339260771,-1.3416205308579692,1.3964225448685965
hayward,0.9,0.475,0,-0.25187311262143514,-1.3211344498469018,1.344929849261249
hayward,0.9,0.48750000000000004,0,-0.15605510199710837,-1.2797422079207401,1.2892219799527072
hayward,0.9,0.5,0,-0.09172713693576312,-1.2337638485982294,1.2371689867428568
hayward,0.9,0.5125000000000001,0,-0.04979410261439787,-1.1907510674181334,1.1917917423831217
hayward,0.9,0.525,0,-0.023023619528651063,-1.1534121794633316,1.1536419473955308
hayward,0.9,0.5375,0,-0.006296958065990982,-1.1221813658342188,1.1221990329288463
hayward,0.9,0.55,0,0.003841138662507959,-1.0965623225478318,1.0965690500728715
hayward,0.9,0.5625,0,0.009679186307107235,-1.075758397373666,1.0758019409573147
hayward,0.9,0.5750000000000001,0,0.0127219136370538,-1.0589449688270947,1.0590213850960732
hayward,0.9,0.5875,0,0.013954443677070494,-1.045374820391948,1.0454679534102584
hayward,0.9,0.6,0,0.014016708045145043,-1.0344094666413786,1.034504428594544
hayward,0.9,0.6125,0,0.013316210303646336,-1.0255199737514722,1.0256064245216443
hayward,0.9,0.625,0,0.012099513873486456,-1.0182776170108179,1.0183494997009643
hayward,0.9,0.6375,0,0.010495873194496352,-1.012344811179479,1.0123992197133156
hayward,0.9,0.65,0,0.008542246064238975,-1.0074740637661197,1.0075102774310747
hayward,0.9,0.6625,0,0.006199697823233652,-1.003524919648043,1.0035440700874627
hayward,0.9,0.675,0,0.003384122041439286,-1.0005125517605298,1.0005182749517163
hayward,0.9,0.6875,0,7.328969422564641e-05,-0.9986851860193979,0.9986851887086234
hayward,0.9,0.7000000000000001,0,-0.0034096727346576983,-0.9985096630027381,0.9985154845960073
hayward,0.9,0.7125,0,-0.006079570631487785,-1.000200035437673,1.0002185121605107
hayward,0.9,0.725,0,-0.006816247898229641,-1.0028733059973174,1.002896469790077
hayward,0.9,0.7375,0,-0.005722906811646389,-1.0049669685471871,1.0049832633100404
hayward,0.9,0.75,0,-0.003944880035699316,-1.0058019669312066,1.0058097030557918
hayward,0.9,0.7625000000000001,0,-0.0023440020951668306,-1.0056905927741098,1.0056933243987267
hayward,0.9,0.775,0,-0.0011751915412143155,-1.0051236182285679,1.0051243052458967
hayward,0.9,0.7875,0,-0.0003999015516755189,-1.0044157702516627,1.0044158498607498
hayward,0.9,0.8,0,8.585706941599547e-05,-1.0037175612211962,1.0037175648932632
hayward,0.97,0.1,0,0.3239574893945253,-8.849523225329392e-08,0.3239574893945374
hayward,0.97,0.1125,0,0.33265794054490383,-2.441662287910873e-07,0.3326579405449934
hayward,0.97,0.125,0,0.336521358324126,-6.254164252039729e-07,0.33652135832470714
hayward,0.97,0.1375,0,0.3357593314376907,-1.5064200424852459e-06,0.33575933144107006
hayward,0.97,0.15000000000000002,0,0.33054593889221806,-3.445215590036632e-06,0.3305459389101725
hayward,0.97,0.1625,0,0.3210277756356372,-7.538028018228005e-06,0.32102777572413715
hayward,0.97,0.17500000000000002,0,0.3073269763528763,-1.5874622690592588e-05,0.307326976762869
hayward,0.97,0.1875,0,0.28953933431275214,-3.233873796459896e-05,0.28953933611871396
hayward,0.97,0.2,0,0.26772859635026364,-6.39948302483262e-05,0.2677286039985655
hayward,0.97,0.21250000000000002,0,0.2419173524671261,-0.000123464297904205,0.24191738397257972
hayward,0.97,0.225,0,0.21207439457403787,-0.0002329656460680063,0.21207452253143694
hayward,0.97,0.23750000000000002,0,0.17809788984584385,-0.00043115110229030584,0.1780984117245725
hayward,0.97,0.25,0,0.13979315995566988,-0.0007846528675674591,0.13979536204936874
hayward,0.97,0.2625,0,0.09684329045471962,-0.0014075964618653902,0.09685351947088265
hayward,0.97,0.275,0,0.048770322304817704,-0.0024946762774678,0.04883408387023514
hayward,0.97,0.2875,0,-0.005115251707828561,-0.00437748328780696,0.006732619101766581
hayward,0.97,0.30000000000000004,0,-0.065777571864583,-0.007620955003043717,0.06621758010950564
hayward,0.97,0.3125,0,-0.1345265636160411,-0.013189251715023165,0.1351715675693043
hayward,0.97,0.325,0,-0.21307662589592224,-0.022731004728832604,0.21428566699425564
hayward,0.97,0.3375,0,-0.30352948404383023,-0.039064319281565396,0.30603295365833705
hayward,0.97,0.35,0,-0.408111113738002,-0.06697136284489369,0.41356963693890153
hayward,0.97,0.36250000000000004,0,-0.5282506154523384,-0.114375827687347,0.5404910199854758
hayward,0.97,0.375,0,-0.6621406253818471,-0.1936290432725686,0.689871302620796
hayward,0.97,0.38750000000000007,0,-0.7995329203580079,-0.3213188830529736,0.861683651546561
hayward,0.97,0.4,0,-0.9140871563106985,-0.5120363030542902,1.0477292135746163
hayward,0.97,0.4125,0,-0.9616744266483919,-0.7603403677918306,1.225942567073731
hayward,0.97,0.42500000000000004,0,-0.9034286924767583,-1.0206146033075547,1.3630251541607374
hayward,0.97,0.4375,0,-0.74784357660895,-1.2230486902482323,1.4335683150074092
hayward,0.97,0.45000000000000007,0,-0.5527726298106342,-1.3286563380643657,1.439057067995003
hayward,0.97,0.4625,0,-0.3752551894795475,-1.350803762806021,1.4019583670145972
hayward,0.97,0.475,0,-0.23969144902095463,-1.3248805923314408,1.3463879733086872
hayward,0.97,0.48750000000000004,0,-0.14550002102261517,-1.2798002497267396,1.2880446169749735
hayward,0.97,0.5,0,-0.08324119563324739,-1.2316848725937046,1.2344945208572708
hayward,0.97,0.5125000000000001,0,-0.04324091437042288,-1.1875975615699148,1.188384510553044
hayward,0.97,0.525,0,-0.018078568219448726,-1.1498303967563361,1.1499725109469785
hayward,0.97,0.5375,0,-0.0026192794088447657,-1.118535302178646,1.1185383689639334
hayward,0.97,0.55,0,0.006547337614637827,-1.0930410986316716,1.0930607077961279
hayward,0.97,0.5625,0,0.011651189796611783,-1.0724474053709547,1.0725106934248112
hayward,0.97,0.5750000000000001,0,0.014142048290840648,-1.055869718347806,1.0559644215851858
hayward,0.97,0.5875,0,0.014958612499877899,-1.0425271024618477,1.0426344131359837
hayward,0.97,0.6,0,0.01470300020168852,-1.031762657907888,1.0318674141904474
hayward,0.97,0.6125,0,0.013751861797865417,-1.023037748545069,1.0231301718994859
hayward,0.97,0.625,0,0.012325525462800913,-1.0159186952214156,1.015993461533251
hayward,0.97,0.6375,0,0.010528646947902509,-1.0100654827667845,1.010120355147569
hayward,0.97,0.65,0,0.008370970010481704,-1.0052302953917949,1.0052651490588895
hayward,0.97,0.6625,0,0.005777074436928209,-1.0012778015943369,1.0012944674543238
hayward,0.97,0.675,0,0.0026084071661551245,-0.9982478219608861,0.9982512298202278
hayward,0.97,0.6875,0,-0.0012261491780422573,-0.9964733210158863,0.996474075396965
hayward,0.97,0.7000000000000001,0,-0.0054058945240347545,-0.996629260093177,0.9966439212524594
hayward,0.97,0.7125,0,-0.008656279172515213,-0.9991674915260806,0.999204987623477
hayward,0.97,0.725,0,-0.009334761515561216,-1.002983120169953,1.0030265585309328
hayward,0.97,0.7375,0,-0.00756383016901141,-1.005851098014439,1.005879536974323
hayward,0.97,0.75,0,-0.005032342086769212,-1.0068919912990362,1.006904566783276
hayward,0.97,0.7625000000000001,0,-0.0028994256252778405,-1.0066749298303024,1.006679105285195
hayward,0.97,0.775,0,-0.0014169798522762206,-1.005916315389161,1.0059173134000667
hayward,0.97,0.7875,0,-0.0004701793582622682,-1.005024884770497,1.0050249947521603
hayward,0.97,0.8,0,0.00010508615759574624,-1.0041759121583376,1.004175917656926
hayward,0.6,0.1,1,0.3255431289329631,-5.143556425502016e-07,0.32554312893336945
hayward,0.6,0.1125,1,0.3339082828737048,-1.2545579902989434e-06,0.33390828287606156
hayward,0.6,0.125,1,0.33743210633321225,-2.8557179976851366e-06,0.33743210634529636
hayward,0.6,0.1375,1,0.33647177960005364,-6.148877008657627e-06,0.3364717796562377
hayward,0.6,0.15000000000000002,1,0.33103762454344227,-1.2647023529644558e-05,0.3310376247850269
hayward,0.6,0.1625,1,0.32131889505288846,-2.504248402840359e-05,0.3213188960287508
hayward,0.6,0.17500000000000002,1,0.307467792787102,-4.801229477274793e-05,0.3074677965357555
hayward,0.6,0.1875,1,0.28948240266637737,-8.954847562381296e-05,0.2894824165168381
hayward,0.6,0.2,1,0.26748121252092605,-0.0001631252361098262,0.2674812622624386
hayward,0.6,0.21250000000000002,1,0.24146924506779777,-0.0002911352548250132,0.241469420576082
hayward,0.6,0.225,1,0.21136832425136004,-0.0005105243900843696,0.211368940793062
hayward,0.6,0.23750000000000002,1,0.17712120052260497,-0.0008817882467682739,0.1771233954763768
hayward,0.6,0.25,1,0.13850709679656267,-0.0015033455154122577,0.13851525515534774
hayward,0.6,0.2625,1,0.09520158004020002,-0.0025351539948501034,0.09523532878049099
hayward,0.6,0.275,1,0.046776638020167474,-0.004236486782909166,0.04696809219812469
hayward,0.6,0.2875,1,-0.007441062521222924,-0.007027536057160388,0.010235021957936283
hayward,0.6,0.30000000000000004,1,-0.06832917723174292,-0.011591021092768258,0.06930532613832745
hayward,0.6,0.3125,1,-0.13701062416187615,-0.019035806999099618,0.1383266896926759
hayward,0.6,0.325,1,-0.214914266359383,-0.031163158978590705,0.21716188515095539
hayward,0.6,0.3375,1,-0.30359764861407956,-0.050887418580346455,0.3078328468727298
hayward,0.6,0.35,1,-0.40438598483221855,-0.0828495559021086,0.4127857478667353
hayward,0.6,0.36250000000000004,1,-0.5174380746389005,-0.13419209945022978,0.53455559172164
hayward,0.6,0.375,1,-0.6395598635600698,-0.21509112371945782,0.6747599651578879
hayward,0.6,0.38750000000000007,1,-0.7604529331786524,-0.3376830374449684,0.8320567873397079
hayward,0.6,0.4,1,-0.8584402389144101,-0.5106323054019668,0.9988318152259454
hayward,0.6,0.4125,1,-0.9013663445283924,-0.7272403109129568,1.158162232532753
hayward,0.6,0.42500000000000004,1,-0.8622083244588123,-0.9545219542788794,1.286279656982277
hayward,0.6,0.4375,1,-0.744001725739429,-1.1432992643809303,1.364064432436102
hayward,0.6,0.45000000000000007,1,-0.583570654976652,-1.2603154390034885,1.3888663417119858
hayward,0.6,0.4625,1,-0.42439828115205863,-1.3064411406293919,1.3736456438884987
hayward,0.6,0.475,1,-0.2920820546241004,-1.3037723801348,1.3360891983081808
hayward,0.6,0.48750000000000004,1,-0.19278825734442567,-1.2756567187489734,1.2901423860408967
hayward,0.6,0.5,1,-0.1225009892290867,-1.2381089130766154,1.2441544007886893
hayward,0.6,0.5125000000000001,1,-0.07436449874852763,-1.1998470687723666,1.2021493530821201
hayward,0.6,0.525,1,-0.04209947175445286,-1.164812028581217,1.1655725749388124
hayward,0.6,0.5375,1,-0.020854810238362775,-1.134409560084221,1.1346012396963763
hayward,0.6,0.55,1,-0.007124696849332701,-1.1087727350595076,1.108795625585047
hayward,0.6,0.5625,1,0.0014989100612564088,-1.0875008363184446,1.0875018692971008
hayward,0.6,0.5750000000000001,1,0.006683318582480724,-1.0700322705579608,1.07005314203674
hayward,0.6,0.5875,1,0.009568038090963127,-1.0557545356121925,1.0557978910845705
hayward,0.6,0.6,1,0.01090630979487639,-1.0441197702860416,1.0441767294359314
hayward,0.6,0.6125,1,0.011226491502458691,-1.03465659708967,1.034717501549399
hayward,0.6,0.625,1,0.010869741960285742,-1.0269490296796981,1.027006553460277
hayward,0.6,0.6375,1,0.010047365173332823,-1.020677980076499,1.020727431080388
hayward,0.6,0.65,1,0.00890285206880792,-1.015587096878218,1.015626118274085
hayward,0.6,0.6625,1,0.007499314711064797,-1.0114870239877003,1.0115148241210459
hayward,0.6,0.675,1,0.005878452114200523,-1.008292947761536,1.0083100836076702
hayward,0.6,0.6875,1,0.004120377777553419,-1.0059909518515302,1.0059993900197841
hayward,0.6,0.7000000000000001,1,0.0023972377464009376,-1.0046083528363423,1.0046112130258957
hayward,0.6,0.7125,1,0.0010269431405630636,-1.0040662921512327,1.0040668173217053
hayward,0.6,0.725,1,0.0002713785603299934,-1.0040188151206844,1.0040188517964521
hayward,0.6,0.7375,1,8.663420032545277e-05,-1.004039255351806,1.0040392590894511
hayward,0.6,0.75,1,0.00022139687389716167,-1.003896006919697,1.0038960313328706
hayward,0.6,0.7625000000000001,1,0.0004365242889451393,-1.0035737200322818,1.0035738149697249
hayward,0.6,0.775,1,0.0006113427746455846,-1.0031597941656478,1.0031599804470137
hayward,0.6,0.7875,1,0.0007232467739631959,-1.0027258279982696,1.0027260888302008
hayward,0.6,0.8,1,0.0007723283357676247,-1.0023103708561427,1.0023106684141583
hayward,0.9,0.1,1,0.32554058487229326,-1.721024506240454e-07,0.3255405848723388
hayward,0.9,0.1125,1,0.33390580238418555,-4.4432132625948917e-07,0.33390580238448114
