model,ell_over_ell_ext,omega_M,match_radius,response_real,response_imag,delta_real,delta_imag,em_response_real,em_response_imag,grav_source_error,em_source_abs,condition
fan_wang,0.5,0.0005,12.0,-2.3737315737156806,0.00025022160979448066,-6.639259586549429e-07,0.00025022160979448066,0.10742834344560474,-1.1206847340209432e-05,5.551115123125783e-16,1.4149253747969214e-17,5.0883778325624265
fan_wang,0.5,0.0005,14.0,-2.373934287509679,0.0002502216046543111,-6.582571647761881e-07,0.0002502216046543111,0.10743769636736342,-1.120684701814761e-05,0.0,9.475530847179804e-18,5.881109007028229
fan_wang,0.5,0.0005,16.0,-2.374021235239092,0.00025022160477836813,-6.544404467234699e-07,0.00025022160477836813,0.10744171744659842,-1.1206847085001685e-05,2.2247786310271853e-16,3.2418596793076213e-18,6.676104440203802
fan_wang,0.5,0.001,10.0,-2.373189828473165,0.0005004536047872182,-2.6940460648994247e-06,0.0005004536047872182,0.10740342099565603,-2.241416010953512e-05,2.2247786310271853e-16,4.7178771024944755e-18,4.300438774051715
fan_wang,0.5,0.001,12.0,-2.373733565506229,0.0005004535342414476,-2.6557165071494637e-06,0.0005004535342414476,0.10742844147717834,-2.2414156963523023e-05,2.2247786310271853e-16,8.21718008505126e-19,5.088449548456471
fan_wang,0.5,0.001,14.0,-2.373936262439066,0.0005004535234246904,-2.63318655191469e-06,0.0005004535234246904,0.10743779367803657,-2.241415643104488e-05,1.1123893155135927e-16,3.3687300053556337e-18,5.881218075800522
fan_wang,0.5,0.001,16.0,-2.3740231995557917,0.000500453520679997,-2.618757146244377e-06,0.000500453520679997,0.10744181430693622,-2.2414156151526286e-05,6.938893903907228e-18,6.386922293280446e-18,6.67626164085039
fan_wang,0.5,0.0015,10.0,-2.3731931960286525,0.0007507061959624445,-6.061601552254103e-06,0.0007507061959624445,0.107403586415595,-3.362239617092557e-05,6.662783593823664e-16,5.488773498207866e-19,4.300511685567646
fan_wang,0.5,0.0015,12.0,-2.373736884890625,0.0007507060897872508,-5.975100902944064e-06,0.0007507060897872508,0.10742860485031501,-3.362239148824858e-05,2.220446049250313e-16,1.3357775643384129e-17,5.088569088784838
fan_wang,0.5,0.0015,14.0,-2.3739395526447127,0.0007507060723154907,-5.9233921985146765e-06,0.0007507060723154907,0.1074379558384682,-3.362239075586568e-05,4.443059973708341e-16,4.0377036218250726e-18,5.881399884771252
fan_wang,0.5,0.0015,16.0,-2.374026468093006,0.0007507060669993126,-5.887294360462647e-06,0.0007507060669993126,0.10744197564487863,-3.362239037162963e-05,8.882868333007365e-16,3.669864452579932e-18,6.676523692853608
fan_wang,0.5,0.002,10.0,-2.3731979104535035,0.001000989733766125,-1.0776026403203076e-05,0.001000989733766125,0.10740381800426571,-4.4832019265752046e-05,1.1188630228279524e-16,7.535205098774256e-18,4.300613774713373
fan_wang,0.5,0.002,12.0,-2.373741530740146,0.001000989591428872,-1.0620950424033992e-05,0.001000989591428872,0.10742883355026943,-4.483201311270956e-05,2.2247786310271853e-16,5.339695699491109e-18,5.0887364743034205
fan_wang,0.5,0.002,14.0,-2.3739441531397936,0.0010009895701314497,-1.0523887279401123e-05,0.0010009895701314497,0.10743818274365671,-4.483201259028544e-05,1.3877787807814457e-17,1.5720931501039814e-17,5.881654475461817
fan_wang,0.5,0.002,16.0,-2.3740310229811925,0.0010009895623567383,-1.0442182547087953e-05,0.0010009895623567383,0.10744220113317901,-4.483201163353254e-05,6.661338147750939e-16,2.6018381509598485e-18,6.676890672592774
fan_wang,0.5,0.0025,10.0,-2.3732039712843456,0.0012513145369784096,-1.6836857245294823e-05,0.0012513145369784096,0.10740411575162373,-5.604349202399574e-05,2.2247786310271853e-16,4.9873299934333204e-18,4.300745054511149
fan_wang,0.5,0.0025,12.0,-2.3737475000747597,0.0012513143576019792,-1.659028503775417e-05,0.0012513143576019792,0.10742912751770874,-5.604348424755219e-05,1.1443916996305594e-16,6.411477009882777e-18,5.088951734067396
fan_wang,0.5,0.0025,14.0,-2.373950050677152,0.0012513143293464424,-1.642142463786911e-05,0.0012513143293464424,0.10743847415026068,-5.604348309762655e-05,1.1188630228279524e-16,4.682197095684425e-18,5.881981905994212
fan_wang,0.5,0.0025,16.0,-2.374036816429325,0.0012513143201544064,-1.623563067942868e-05,0.0012513143201544064,0.10744248989326,-5.6043481492454826e-05,2.2247786310271853e-16,6.0329299546186576e-18,6.677362686980892
fan_wang,0.5,0.003,10.0,-2.3732113774476367,0.0015016909242664689,-2.4243020536385274e-05,0.0015016909242664689,0.10740447963377792,-6.725727698836045e-05,6.661338147750939e-16,2.477704430954063e-18,4.3009055417021544
fan_wang,0.5,0.003,12.0,-2.37375478661732,0.0015016907130870616,-2.387682759819043e-05,0.0015016907130870616,0.10742948661420916,-6.725726767581146e-05,3.3422138886441676e-16,8.197206586934296e-18,5.089214905428145
fan_wang,0.5,0.003,14.0,-2.3739572178639654,0.0015016906826383902,-2.3588611451241803e-05,0.0015016906826383902,0.10743882950892852,-6.725726623422502e-05,2.220446049250313e-16,6.817177116939855e-18,5.882382251083095
fan_wang,0.5,0.003,16.0,-2.3740437492919426,0.0015016906922376005,-2.3168493297198722e-05,0.0015016906922376005,0.1074428400610776,-6.725726445253738e-05,4.440892098500626e-16,4.682197095684425e-18,6.677939873446585
fan_wang,0.5,0.0035,10.0,-2.3732201270242492,0.0017521292168839464,-3.2992597148950864e-05,0.0017521292168839464,0.10740490961289197,-7.847383688201759e-05,2.7755575615628914e-17,9.004917492992284e-18,4.30109525674528
fan_wang,0.5,0.0035,12.0,-2.373763379054189,0.0017521289681592944,-3.246926446731635e-05,0.0017521289681592944,0.10742991060908204,-7.847382574398785e-05,3.3422138886441676e-16,1.6263032587282567e-19,5.089526034029278
fan_wang,0.5,0.0035,14.0,-2.3739656053062426,0.001752128927255514,-3.1976053728399734e-05,0.001752128927255514,0.1074392478349775,-7.847382427309327e-05,2.220446049250313e-16,4.228388472693467e-18,5.882855602025573
fan_wang,0.5,0.0035,16.0,-2.3740516434407812,0.001752128932693775,-3.106264213581511e-05,0.001752128932693775,0.10744324832248332,-7.847382515016078e-05,3.3422138886441676e-16,1.1438332919722072e-17,6.678622399910899
fan_wang,0.5,0.004,10.0,-2.3732302167798234,0.0020026397397568396,-4.308235272310057e-05,0.0020026397397568396,0.10740540561661743,-8.969363410046491e-05,4.449557262054371e-16,3.848917712323541e-18,4.301314223815547
fan_wang,0.5,0.004,12.0,-2.3737732586348432,0.0020026394583514684,-4.2348845121331635e-05,0.0020026394583514684,0.10743039910245526,-8.96936214885985e-05,2.237726045655905e-16,1.0733601507606494e-17,5.089885173801832
fan_wang,0.5,0.004,14.0,-2.37397513159235,0.002002639413790308,-4.150233983590823e-05,0.002002639413790308,0.10743972752134752,-8.96936198010994e-05,4.449557262054371e-16,2.1051398297025364e-18,5.883402066688712
fan_wang,0.5,0.004,16.0,-2.374060206120597,0.002002639405041806,-3.962532195167512e-05,0.002002639405041806,0.1074437092989195,-8.969361909590828e-05,4.440892098500626e-16,1.1254963792944282e-17,6.679410464759013
fan_wang,0.5,0.0045,10.0,-2.3732416416563678,0.002253232817700762,-5.450722926747531e-05,0.002253232817700762,0.1074059675314068,-0.00010091713184777473,4.449557262054371e-16,1.801864422472223e-17,4.301562470802288
fan_wang,0.5,0.0045,12.0,-2.3737843967952696,0.002253232501758601,-5.348700554774766e-05,0.002253232501758601,0.10743095149235095,-0.00010091711760202779,2.2887833992611187e-16,1.1926223897340549e-18,5.090292386958523
fan_wang,0.5,0.0045,14.0,-2.3739856726429296,0.0022532324495951883,-5.204339041542383e-05,0.0022532324495951883,0.10744026612638814,-0.00010091711538093122,5.578801654593729e-16,7.309324062105399e-18,5.884021769494798
fan_wang,0.5,0.0045,16.0,-2.3740689892026716,0.0022532324683007254,-4.840840402620117e-05,0.0022532324683007254,0.10744421463953023,-0.00010091711748439793,6.713178136967714e-16,1.3335686721571705e-17,6.680304296806707
fan_wang,0.5,0.005,10.0,-2.3732543942606257,0.0025039187853699296,-6.725983352540155e-05,0.0025039187853699296,0.10740659519352674,-0.00011214479322087072,2.7755575615628914e-17,5.3829300337055644e-18,4.30184002930703
fan_wang,0.5,0.005,12.0,-2.3737967518006866,0.002503918434700547,-6.584201096471176e-05,0.002503918434700547,0.10743156688957854,-0.00011214477802191924,3.3422138886441676e-16,1.463672932855431e-17,5.090747743987178
fan_wang,0.5,0.005,14.0,-2.3739970478902914,0.0025039183802637033,-6.34186377772572e-05,0.0025039183802637033,0.10744086003767547,-0.00011214477699181963,6.684427777288335e-16,1.5744840540472687e-17,5.884714851404349
fan_wang,0.5,0.005,16.0,-2.3740773434999496,0.0025039183834348333,-5.676270130416938e-05,0.0025039183834348333,0.10744475229465424,-0.0001121447767540567,2.2887833992611187e-16,3.892572694516993e-18,6.681304155261845
fan_wang,0.5,0.0055,10.0,-2.373268464330391,0.0027547079732738178,-8.132990329068335e-05,0.0027547079732738178,0.10740728836941191,-0.0001233770816183432,4.449557262054371e-16,0.0,4.302146934641132
fan_wang,0.5,0.0055,12.0,-2.3738102656247944,0.00275470758608648,-7.93558350724588e-05,0.00275470758608648,0.10743224407129792,-0.00012337706429348116,2.237726045655905e-16,4.5290591099972316e-18,5.091251323643263
fan_wang,0.5,0.0055,14.0,-2.374009006056467,0.002754707528706657,-7.537680395275359e-05,0.002754707528706657,0.10744150430918659,-0.0001233770627988972,2.3714374201337736e-16,2.0599841277224584e-18,5.8854814698968445
fan_wang,0.5,0.0055,16.0,-2.374084364041004,0.0027547075349217964,-6.378324235845056e-05,0.0027547075349217964,0.10744530544068388,-0.00012337706227935445,2.2887833992611187e-16,7.26415455565288e-18,6.682410329680669
fan_wang,0.5,0.006,10.0,-2.373283837849548,0.0030056107188460857,-9.670342244794128e-05,0.0030056107188460857,0.10740804674453669,-0.00013461445951991335,6.684427777288335e-16,4.5290591099972316e-18,4.30248322582307
fan_wang,0.5,0.006,12.0,-2.3738248599971197,0.003005610296223815,-9.395020739777493e-05,0.003005610296223815,0.10743298137185284,-0.00013461444045699197,2.220446049250313e-16,3.471140604459642e-18,5.09180321294155
fan_wang,0.5,0.006,14.0,-2.3740212084763628,0.0030056102314363065,-8.757922384861061e-05,0.0030056102314363065,0.10744219221011483,-0.00013461443931212132,8.95090418262362e-16,3.0377015412898873e-18,5.886321798949241
fan_wang,0.5,0.006,16.0,-2.3740888312690984,0.003005610244408652,-6.825047045300181e-05,0.003005610244408652,0.10744585146587807,-0.00013461444061724226,4.47545209131181e-16,3.2526065174565133e-19,6.683623139919049
fan_wang,0.9,0.0005,10.0,-3.8755776163323903,1.629731548435931e-05,-2.9728838724096818e-06,1.629731548435931e-05,0.30744070837955134,-1.290538611951192e-06,5.551115123125783e-16,1.1031757105040008e-16,4.517116408473129
fan_wang,0.9,0.0005,12.0,-3.8772903641600704,1.6297300797246672e-05,-2.947891442950379e-06,1.6297300797246672e-05,0.3075727284760117,-1.290537507431938e-06,2.44312138127538e-15,3.414225632075752e-17,5.282770732727319
fan_wang,0.9,0.0005,14.0,-3.877936556677409,1.6297286884320306e-05,-2.932741449690468e-06,1.6297286884320306e-05,0.307622542249601,-1.290536520023866e-06,4.577566798522237e-16,3.812209055081232e-17,6.0602947089598995
fan_wang,0.9,0.0005,16.0,-3.878216259338231,1.6297271509091438e-05,-2.9246519321901587e-06,1.6297271509091438e-05,0.30764410975136386,-1.290537095337968e-06,7.549516567451064e-15,1.751257559107211e-16,6.844158165507061
fan_wang,0.9,0.001,10.0,-3.8755865347907617,3.259580563436115e-05,-1.1891342243774972e-05,3.259580563436115e-05,0.30744147392301197,-2.5811710094372775e-06,1.336885555457667e-15,1.081506204504511e-16,4.5171590923584715
fan_wang,0.9,0.001,12.0,-3.8772992066671415,3.259578204567459e-05,-1.179039851395558e-05,3.259578204567459e-05,0.30757348875956575,-2.5811684196477835e-06,1.1157603309187458e-15,1.5649586129237422e-16,5.282842105228262
fan_wang,0.9,0.001,14.0,-3.877945354534874,3.2595773074628465e-05,-1.1730598914461154e-05,3.2595773074628465e-05,0.30762329946687267,-2.5811679901649454e-06,7.552781223416605e-15,2.3681517030061724e-16,6.0604042568834
fan_wang,0.9,0.001,16.0,-3.8782250283585733,3.2595787658407094e-05,-1.1693672274493139e-05,3.2595787658407094e-05,0.3076448650464686,-2.581171565055329e-06,3.552713678800501e-15,1.216969488753028e-16,6.844316791611508
fan_wang,0.9,0.0015,10.0,-3.8756013989266482,4.889663897689189e-05,-2.6755478130358057e-05,4.889663897689189e-05,0.3074427498555223,-3.871988883970279e-06,4.440892098500626e-16,6.570265165262157e-17,4.517230238781997
fan_wang,0.9,0.0015,12.0,-3.8773139443904743,4.889658777607053e-05,-2.652812184678055e-05,4.889658777607053e-05,0.30757475599835316,-3.871982269212926e-06,1.4602703977091186e-15,1.1859804047369064e-16,5.2829610740522295
fan_wang,0.9,0.0015,14.0,-3.8779600178273443,4.889660297446863e-05,-2.6393891384923762e-05,4.889660297446863e-05,0.30762456156452755,-3.8719861958358415e-06,7.771561172376096e-16,5.746271514173174e-17,6.060586865920178
fan_wang,0.9,0.0015,16.0,-3.8782396423087415,4.8896559858402355e-05,-2.6307622442711676e-05,4.8896559858402355e-05,0.307646124055409,-3.871982614610248e-06,1.2212453270876722e-15,8.826764162052888e-17,6.844581221870372
fan_wang,0.9,0.002,10.0,-3.875622208690638,6.520099011386726e-05,-4.7565242120128914e-05,6.520099011386726e-05,0.30744453618470247,-5.163085348175445e-06,9.550499576785473e-15,1.0495077029659683e-16,4.51732985766523
fan_wang,0.9,0.002,12.0,-3.8773345759169713,6.520095266560055e-05,-4.715964834378639e-05,6.520095266560055e-05,0.3075765299716462,-5.163079425871131e-06,1.3506446028928519e-15,2.400963201807245e-17,5.2831276611813545
fan_wang,0.9,0.002,14.0,-3.8779805398490037,6.520098501372473e-05,-4.691591304428755e-05,6.520098501372473e-05,0.3076263281977357,-5.163079545691951e-06,3.781283367737843e-15,4.777777715370208e-17,6.0608425798127366
fan_wang,0.9,0.002,16.0,-3.8782600787658357,6.520105711849133e-05,-4.674407953686455e-05,6.520105711849133e-05,0.3076478853410908,-5.163074216413266e-06,3.774758283725532e-15,9.454242944073599e-17,6.844951536401863
fan_wang,0.9,0.0025,10.0,-3.87564896357792,8.151003636935883e-05,-7.432012940222776e-05,8.151003636935883e-05,0.3074468328372106,-6.454555056253919e-06,1.1957467920563633e-15,1.0104764247564901e-16,4.517457962897392
fan_wang,0.9,0.0025,12.0,-3.8773610992158187,8.150992608824126e-05,-7.36829471912337e-05,8.150992608824126e-05,0.30757881075131893,-6.454546016596008e-06,9.336440972175736e-15,1.278240795712511e-16,5.28334189738766
fan_wang,0.9,0.0025,14.0,-3.8780069094832186,8.150999514711099e-05,-7.328554725916092e-05,8.150999514711099e-05,0.30762859899720474,-6.4545535504029194e-06,3.219646771412954e-15,2.3158558404290375e-16,6.0611714597927415
fan_wang,0.9,0.0025,16.0,-3.8782862965344407,8.150998659728348e-05,-7.296184814187257e-05,8.150998659728348e-05,0.3076501481117201,-6.454556245261145e-06,1.4217791915866692e-15,1.429042625605179e-16,6.845427847353415
fan_wang,0.9,0.003,10.0,-3.875681663076229,9.782492562182554e-05,-0.00010701962771131335,9.782492562182554e-05,0.3074496398805925,-7.746487202364705e-06,7.549516567451064e-15,3.660266534311063e-16,4.517614572334559
fan_wang,0.9,0.003,12.0,-3.877393506805794,9.782487821841102e-05,-0.00010609053716637007,9.782487821841102e-05,0.30758159800526386,-7.74648200124739e-06,6.12235403661387e-15,3.3682237275240583e-17,5.283603822230127
fan_wang,0.9,0.003,14.0,-3.878039101595565,9.782467120933447e-05,-0.00010547765960566835,9.782467120933447e-05,0.3076313732016678,-7.746478036016469e-06,2.2644195468014703e-15,1.21359374833058e-16,6.061573584573216
fan_wang,0.9,0.003,16.0,-3.8783181986179356,9.78247006679922e-05,-0.00010486393163677832,9.78247006679922e-05,0.30765290924022837,-7.746477694581255e-06,6.994405055138486e-15,1.6278926452606648e-16,6.846010298883716
fan_wang,0.9,0.0035,10.0,-3.8757203050770084,0.00011414688654642902,-0.00014566162849050102,0.00011414688654642902,0.30745295719119414,-9.038981166081816e-06,1.7763568394002505e-15,1.9132356364418343e-16,4.5177997077985
fan_wang,0.9,0.0035,12.0,-3.877431790113647,0.00011414679219545754,-0.00014437384501952977,0.00011414679219545754,0.30758489139300405,-9.038978682179843e-06,5.773159728050814e-15,1.161908667681062e-16,5.28391348405089
fan_wang,0.9,0.0035,14.0,-3.878077065553395,0.00011414677619137059,-0.00014344161743551354,0.00011414677619137059,0.30763464895873077,-9.038966066354792e-06,2.808666774861361e-15,3.2592495070968174e-17,6.062049050338466
fan_wang,0.9,0.0035,16.0,-3.878355612249145,0.00011414671172604862,-0.00014227756284634907,0.00011414671172604862,0.3076561624366529,-9.038974361053054e-06,3.1401849173675502e-15,3.1809833969824884e-17,6.846699067139526
fan_wang,0.9,0.004,10.0,-3.8757648868374064,0.00013047705450852654,-0.00019024338888851133,0.00013047705450852654,0.30745678466444515,-1.0332128743684166e-05,2.2644195468014703e-15,2.9079264368403834e-17,4.518013395075315
fan_wang,0.9,0.004,12.0,-3.877475930076055,0.00013047694758050454,-0.00018851380742734847,0.00013047694758050454,0.3075886903180851,-1.0332116759853571e-05,3.9968028886505635e-15,4.443059973708341e-17,5.284270939970624
fan_wang,0.9,0.004,14.0,-3.878120726347698,0.00013047700872870216,-0.00018710241173858222,0.00013047700872870216,0.30763842342582703,-1.0332123358797185e-05,1.4217791915866692e-15,3.8163916471489756e-17,6.062597970731807
fan_wang,0.9,0.004,16.0,-3.8783982589601433,0.0001304768429835068,-0.00018492427384453336,0.0001304768429835068,0.3076598988909236,-1.0332120159800562e-05,3.8778423131653425e-15,2.6479404645468863e-17,6.847494360227426
fan_wang,0.9,0.0045,10.0,-3.875815404107822,0.0001468165825515566,-0.00024076065930422885,0.0001468165825515566,0.30746112217667304,-1.1626016661298033e-05,2.2644195468014703e-15,8.326672684688674e-17,4.518255663913788
fan_wang,0.9,0.0045,12.0,-3.8775259004674947,0.00014681643446290416,-0.00023848419886718375,0.00014681643446290416,0.3075929936633473,-1.1626006760634411e-05,1.5543122344752192e-15,1.231653667943533e-16,5.28467625588305
fan_wang,0.9,0.0045,14.0,-3.8781699662246414,0.00014681636378677254,-0.00023634228868196772,0.00014681636378677254,0.3076426926032263,-1.1626015796739608e-05,9.930136612989092e-16,4.5102810375396984e-17,6.06322047684103
fan_wang,0.9,0.0045,16.0,-3.878445708035062,0.00014681638546409914,-0.0002323733487630264,0.00014681638546409914,0.30766410389212623,-1.1626007901055502e-05,7.993605777301127e-15,2.0990154059319366e-16,6.848396418180378
fan_wang,0.9,0.005,10.0,-3.8758718497787776,0.00016316668364901865,-0.0002972063302597583,0.00016316668364901865,0.30746596944156585,-1.2920742595595724e-05,1.5100665727558131e-15,1.1780803309511844e-16,4.518526548023485
fan_wang,0.9,0.005,12.0,-3.8775816614601863,0.00016316654738535163,-0.00029424519155885065,0.00016316654738535163,0.30759779997589426,-1.2920736754712392e-05,2.3914935841127266e-15,9.437916079723832e-17,5.28512950644864
fan_wang,0.9,0.005,14.0,-3.8782246107314706,0.00016316658740067602,-0.00029098679551120554,0.00016316658740067602,0.30764745039172375,-1.2920739586669283e-05,4.440892098500626e-16,4.3885418357208765e-17,6.0639167171817006
fan_wang,0.9,0.005,16.0,-3.878497336185865,0.0001631662678966972,-0.00028400149956597787,0.0001631662678966972,0.3076687569878365,-1.2920716459113857e-05,2.085919684541963e-15,8.153200337090993e-17,6.849405512919269
fan_wang,0.9,0.0055,10.0,-3.8759342144215476,0.00017952855912528598,-0.0003595709730297436,0.00017952855912528598,0.30747132605799493,-1.4216403911027076e-05,1.336885555457667e-15,3.1031676915590914e-17,4.51882608507264
fan_wang,0.9,0.0055,12.0,-3.8776431581138486,0.00017952842086277343,-0.00035574184522113583,0.00017952842086277343,0.30760310719338424,-1.421639540180597e-05,9.14705197099063e-15,1.3472894910096233e-16,5.28563077508745
fan_wang,0.9,0.0055,14.0,-3.8782844221369808,0.0001795283205046072,-0.00035079820102135173,0.0001795283205046072,0.3076526881219795,-1.4216392522720112e-05,4.440892098500626e-16,1.153297605929378e-16,6.064686857678149
fan_wang,0.9,0.0055,16.0,-3.878552273159632,0.0001795283835408501,-0.00033893847333299476,0.0001795283835408501,0.3076738287478192,-1.4216397220490062e-05,2.1868857395626282e-15,1.2456232622454378e-16,6.8505219482092725
fan_wang,0.9,0.006,10.0,-3.876002485310846,0.00019590332931995746,-0.0004278418623280267,0.00019590332931995746,0.30747719156010433,-1.5513088184315738e-05,1.0473823066688541e-14,8.783938091597279e-17,4.51915431668573
fan_wang,0.9,0.006,12.0,-3.877710317062088,0.00019590312035600022,-0.00042290079346063436,0.00019590312035600022,0.3076089125380837,-1.551306884389758e-05,3.6637359812630166e-15,1.8388068845354155e-16,5.286180153971171
fan_wang,0.9,0.006,14.0,-3.8783490746717093,0.0001959032104492664,-0.00041545073574988933,0.0001959032104492664,0.30765839441538695,-1.5513050070969925e-05,8.881784197001252e-16,3.469446951953614e-18,6.065531081642355
fan_wang,0.9,0.006,16.0,-3.878609348989913,0.00019590305117489493,-0.0003960143036141339,0.00019590305117489493,0.30767928014431606,-1.551304634433981e-05,1.790180836524724e-15,4.220764384040162e-17,6.851746059611193
fan_wang,0.97,0.0005,10.0,-4.176336658439211,3.290705395730953e-06,-3.505581033458327e-06,3.290705395730953e-06,0.356015975455837,-2.803043460120058e-07,2.9976021664879227e-14,1.4066438985826935e-15,4.554209705638801
fan_wang,0.97,0.0005,12.0,-4.178436881727497,3.2906782458930195e-06,-3.4741450507524974e-06,3.2906782458930195e-06,0.3561884002336759,-2.803052069899614e-07,8.227644038804674e-15,7.5408190187706235e-16,5.316119666170345
fan_wang,0.97,0.0005,14.0,-4.179229839527811,3.2907300018258923e-06,-3.4656892653472937e-06,3.2907300018258923e-06,0.3562534731575531,-2.802970864856924e-07,9.589139651961702e-15,2.781190543835974e-16,6.091079075745591
fan_wang,0.97,0.0005,16.0,-4.179573299951362,3.2905463629440135e-06,-3.4534178086076395e-06,3.2905463629440135e-06,0.3562816543687124,-2.8028857174122734e-07,2.398081733190338e-14,1.4409046872332354e-15,6.873057675239385
fan_wang,0.97,0.001,10.0,-4.176347176042168,6.581827025620157e-06,-1.402318399090774e-05,6.581827025620157e-06,0.3560169516480325,-5.606418825299109e-07,1.4460202062562764e-14,7.941211853443757e-16,4.554252184842348
fan_wang,0.97,0.001,12.0,-4.178447311744911,6.5818647900783844e-06,-1.3904162464939418e-05,6.5818647900783844e-06,0.3561893698387599,-5.606464202889683e-07,2.853273173286652e-14,1.0260889360402814e-15,5.316190959846938
fan_wang,0.97,0.001,14.0,-4.179240213504112,6.58203958980863e-06,-1.3839665566450776e-05,6.58203958980863e-06,0.3562544380340582,-5.606758024523373e-07,1.2780591190837995e-14,1.8572288908468956e-15,6.09118868831957
fan_wang,0.97,0.001,16.0,-4.179583640029777,6.581603994249008e-06,-1.3793496223435397e-05,6.581603994249008e-06,0.35628261772085756,-5.605941439945639e-07,2.808666774861361e-15,1.2698175844150228e-15,6.873216530164691
fan_wang,0.97,0.0015,10.0,-4.176364705262561,9.873861504416936e-06,-3.155240438346141e-05,9.873861504416936e-06,0.3560185784659773,-8.410597877039905e-07,9.992007221626409e-15,3.1031676915590914e-16,4.554322990197963
fan_wang,0.97,0.0015,12.0,-4.1784646948480075,9.873864000198296e-06,-3.128726556145267e-05,9.873864000198296e-06,0.3561909859555231,-8.410521652457703e-07,1.855102611454866e-14,3.3081863473783437e-16,5.316309797435013
fan_wang,0.97,0.0015,14.0,-4.179257509164398,9.874001883680705e-06,-3.113532585263812e-05,9.874001883680705e-06,0.35625604857426896,-8.410272753778258e-07,1.7763568394002505e-15,8.262821341922353e-16,6.0913714053594905
fan_wang,0.97,0.0015,16.0,-4.1796008848798705,9.873527924142422e-06,-3.1038346317124876e-05,9.873527924142422e-06,0.3562842236268409,-8.409986932411684e-07,3.4240977211299456e-14,7.306955103411759e-16,6.873481342218682
fan_wang,0.97,0.002,10.0,-4.176389244357673,1.3167276817327433e-05,-5.6091499495813935e-05,1.3167276817327433e-05,0.3560208558372225,-1.121604022547018e-06,1.2780591190837995e-14,6.891897217272628e-16,4.55442213172977
fan_wang,0.97,0.002,12.0,-4.178489030118714,1.3167121204915588e-05,-5.5622536267563305e-05,1.3167121204915588e-05,0.3561932485672109,-1.1215984939694223e-06,3.5596458096434965e-15,3.3766115072321297e-16,5.316476201123742
fan_wang,0.97,0.002,14.0,-4.179281724734609,1.3167142194348003e-05,-5.5350896063011135e-05,1.3167142194348003e-05,0.3562583020204633,-1.1215640597361798e-06,1.790180836524724e-15,5.377642775528102e-16,6.091627270986397
fan_wang,0.97,0.002,16.0,-4.179625012849526,1.3166625848270996e-05,-5.516631597224375e-05,1.3166625848270996e-05,0.3562864704092591,-1.1215586550594736e-06,8.188600426433445e-15,8.068235998053638e-16,6.873852192160072
fan_wang,0.97,0.0025,10.0,-4.176420796355167,1.6462405305617267e-05,-8.764349698964224e-05,1.6462405305617267e-05,0.35602378418920816,-1.4022775984834368e-06,1.616051556834531e-14,8.219587729874549e-16,4.55454962347068
fan_wang,0.97,0.0025,12.0,-4.178520312540588,1.6462534730976586e-05,-8.690495814178689e-05,1.6462534730976586e-05,0.35619615709202707,-1.4022846674954792e-06,3.4861002973229915e-14,4.1314106709611766e-16,5.316690201975052
fan_wang,0.97,0.0025,14.0,-4.179312828862187,1.646310694347619e-05,-8.645502364146296e-05,1.646310694347619e-05,0.35626119790551514,-1.4023612651126172e-06,2.9753977059954195e-14,1.2738115944464653e-16,6.091956346961934
fan_wang,0.97,0.0025,16.0,-4.17965593356919,1.6463137960442964e-05,-8.60870356369503e-05,1.6463137960442964e-05,0.35628935735508743,-1.4023381553762704e-06,1.4432899320127035e-14,7.376145397762941e-17,6.874329193033039
fan_wang,0.97,0.003,10.0,-4.176459357375526,1.9759943540975655e-05,-0.00012620451734868254,1.9759943540975655e-05,0.35602736322376305,-1.6831672633443873e-06,9.769962616701378e-15,1.046738527695383e-15,4.554705483461526
fan_wang,0.97,0.003,12.0,-4.1785585397836,1.9759862368573522e-05,-0.00012513220115373258,1.9759862368573522e-05,0.35619971205020506,-1.683133231900058e-06,2.8202287277614296e-14,1.2815744444133687e-15,5.31695183992067
fan_wang,0.97,0.003,14.0,-4.179350823246377,1.9759510564654192e-05,-0.00012444940783140623,1.9759510564654192e-05,0.3562647377005387,-1.6831343372381014e-06,1.507942823617516e-14,6.661338147750939e-16,6.092358712680574
fan_wang,0.97,0.003,16.0,-4.179693628755285,1.9760376559929682e-05,-0.0001237822217312612,1.9760376559929682e-05,0.3562928806350453,-1.6831890143897965e-06,1.551136925266137e-14,8.95090418262362e-16,6.874912490149239
fan_wang,0.97,0.0035,10.0,-4.176504928444221,2.3060029942456595e-05,-0.0001717755860433101,2.3060029942456595e-05,0.35603159281254726,-1.964286057587472e-06,3.9968028886505635e-14,1.1443916996305594e-16,4.55488973374995
fan_wang,0.97,0.0035,12.0,-4.178603699690822,2.306013123920536e-05,-0.00017029210837549158,2.306013123920536e-05,0.3562039122391466,-1.9643339681518768e-06,5.329070518200751e-15,2.0816681711721685e-16,5.317261163758385
fan_wang,0.97,0.0035,14.0,-4.179395633649151,2.3060080959425022e-05,-0.00016925981060555984,2.3060080959425022e-05,0.35626891695692475,-1.9643142568082084e-06,2.732141342546872e-14,2.220446049250313e-16,6.092834465159558
fan_wang,0.97,0.0035,16.0,-4.1797378752026955,2.305894892806748e-05,-0.00016802866914211734,2.305894892806748e-05,0.3562970347932416,-1.9642238906492082e-06,5.329070518200751e-15,1.8596235662471372e-15,6.875602261064655
